,date,close_val,change_val,open_val,high_val,low_val,acc_quant
357,2017-06-12,895000.0,65000.0,926000.0,933000.0,895000.0,198383.0
358,2017-06-13,895000.0,0.0,895000.0,919000.0,891000.0,112622.0
359,2017-06-14,883000.0,12000.0,898000.0,914000.0,875000.0,133198.0
360,2017-06-15,885000.0,2000.0,880000.0,896000.0,879000.0,76874.0
361,2017-06-16,892000.0,7000.0,889000.0,892000.0,873000.0,96765.0
362,2017-06-19,878000.0,14000.0,887000.0,898000.0,876000.0,63532.0
363,2017-06-20,866000.0,12000.0,892000.0,893000.0,864000.0,83933.0
364,2017-06-21,880000.0,14000.0,857000.0,881000.0,832000.0,97753.0
365,2017-06-22,880000.0,0.0,878000.0,888000.0,871000.0,59325.0
366,2017-06-23,887000.0,7000.0,884000.0,896000.0,875000.0,61621.0
367,2017-06-26,888000.0,1000.0,891000.0,903000.0,881000.0,58948.0
368,2017-06-27,869000.0,19000.0,890000.0,902000.0,866000.0,686346.0
369,2017-06-28,861000.0,8000.0,858000.0,865000.0,851000.0,101311.0
370,2017-06-29,853000.0,8000.0,864000.0,868000.0,851000.0,72186.0
371,2017-06-30,838000.0,15000.0,845000.0,850000.0,835000.0,111979.0
372,2017-07-03,844000.0,6000.0,844000.0,850000.0,833000.0,64145.0
373,2017-07-04,840000.0,4000.0,840000.0,847000.0,837000.0,44926.0
374,2017-07-05,835000.0,5000.0,837000.0,840000.0,831000.0,65120.0
375,2017-07-06,825000.0,10000.0,834000.0,835000.0,818000.0,108236.0
376,2017-07-07,838000.0,13000.0,825000.0,841000.0,822000.0,93149.0
377,2017-07-10,813000.0,25000.0,829000.0,834000.0,813000.0,94323.0
378,2017-07-11,830000.0,17000.0,813000.0,835000.0,813000.0,82714.0
379,2017-07-12,821000.0,9000.0,831000.0,839000.0,815000.0,70912.0
380,2017-07-13,830000.0,9000.0,817000.0,837000.0,817000.0,91884.0
381,2017-07-14,839000.0,9000.0,829000.0,839000.0,826000.0,98662.0
382,2017-07-17,839000.0,0.0,840000.0,844000.0,835000.0,84952.0
383,2017-07-18,830000.0,9000.0,841000.0,844000.0,826000.0,63292.0
384,2017-07-19,835000.0,5000.0,831000.0,842000.0,830000.0,69438.0
385,2017-07-20,835000.0,0.0,833000.0,842000.0,827000.0,63638.0
386,2017-07-21,839000.0,4000.0,832000.0,840000.0,832000.0,60799.0
387,2017-07-24,833000.0,6000.0,837000.0,838000.0,821000.0,68561.0
388,2017-07-25,837000.0,4000.0,834000.0,838000.0,824000.0,65990.0
389,2017-07-26,825000.0,12000.0,840000.0,841000.0,819000.0,82343.0
390,2017-07-27,825000.0,0.0,820000.0,829000.0,819000.0,70479.0
391,2017-07-28,799000.0,26000.0,821000.0,824000.0,799000.0,125875.0
392,2017-07-31,803000.0,4000.0,799000.0,808000.0,786000.0,87685.0
393,2017-08-01,796000.0,7000.0,794000.0,802000.0,790000.0,82928.0
394,2017-08-02,795000.0,1000.0,792000.0,800000.0,791000.0,83691.0
395,2017-08-03,778000.0,17000.0,794000.0,798000.0,775000.0,134930.0
396,2017-08-04,776000.0,2000.0,779000.0,785000.0,776000.0,67353.0
397,2017-08-07,796000.0,20000.0,777000.0,803000.0,768000.0,148923.0
398,2017-08-08,810000.0,14000.0,801000.0,816000.0,800000.0,104049.0
399,2017-08-09,798000.0,12000.0,798000.0,807000.0,797000.0,51973.0
400,2017-08-10,794000.0,4000.0,794000.0,802000.0,791000.0,73502.0
401,2017-08-11,795000.0,1000.0,781000.0,798000.0,780000.0,53942.0
402,2017-08-14,779000.0,16000.0,807000.0,807000.0,776000.0,79397.0
403,2017-08-16,787000.0,8000.0,780000.0,790000.0,779000.0,69817.0
404,2017-08-17,777000.0,10000.0,781000.0,786000.0,776000.0,73408.0
405,2017-08-18,784000.0,7000.0,773000.0,785000.0,773000.0,52621.0
406,2017-08-21,781000.0,3000.0,784000.0,785000.0,775000.0,40484.0
407,2017-08-22,767000.0,14000.0,781000.0,781000.0,763000.0,229898.0
408,2017-08-23,773000.0,6000.0,772000.0,781000.0,770000.0,97015.0
409,2017-08-24,771000.0,2000.0,770000.0,774000.0,766000.0,116996.0
410,2017-08-25,780000.0,9000.0,771000.0,787000.0,771000.0,82607.0
411,2017-08-28,783000.0,3000.0,781000.0,793000.0,779000.0,109037.0
412,2017-08-29,778000.0,5000.0,779000.0,780000.0,767000.0,105691.0
413,2017-08-30,774000.0,4000.0,778000.0,783000.0,771000.0,112999.0
414,2017-08-31,755000.0,19000.0,769000.0,770000.0,751000.0,198250.0
415,2017-09-01,746000.0,9000.0,757000.0,761000.0,745000.0,146540.0
416,2017-09-04,726000.0,20000.0,724000.0,734000.0,724000.0,140477.0
417,2017-09-05,736000.0,10000.0,728000.0,742000.0,727000.0,97577.0
418,2017-09-06,737000.0,1000.0,729000.0,739000.0,725000.0,80239.0
419,2017-09-07,730000.0,7000.0,736000.0,737000.0,730000.0,68175.0
420,2017-09-08,727000.0,3000.0,725000.0,733000.0,724000.0,70880.0
421,2017-09-11,720000.0,7000.0,727000.0,727000.0,717000.0,75517.0
422,2017-09-12,735000.0,15000.0,723000.0,742000.0,718000.0,83031.0
423,2017-09-13,729000.0,6000.0,733000.0,735000.0,725000.0,74276.0
424,2017-09-14,765000.0,36000.0,730000.0,769000.0,729000.0,226589.0
425,2017-09-15,760000.0,5000.0,764000.0,764000.0,752000.0,99262.0
426,2017-09-18,781000.0,21000.0,762000.0,786000.0,761000.0,122896.0
427,2017-09-19,770000.0,11000.0,775000.0,777000.0,764000.0,73974.0
428,2017-09-20,783000.0,13000.0,774000.0,787000.0,767000.0,86367.0
429,2017-09-21,763000.0,20000.0,777000.0,781000.0,760000.0,67757.0
430,2017-09-22,764000.0,1000.0,765000.0,775000.0,755000.0,64961.0
431,2017-09-25,754000.0,10000.0,760000.0,763000.0,749000.0,73864.0
432,2017-09-26,753000.0,1000.0,746000.0,755000.0,736000.0,75843.0
433,2017-09-27,734000.0,19000.0,750000.0,752000.0,734000.0,92054.0
434,2017-09-28,733000.0,1000.0,730000.0,745000.0,730000.0,108761.0
435,2017-09-29,745000.0,12000.0,733000.0,749000.0,733000.0,52799.0
436,2017-10-10,756000.0,11000.0,747000.0,770000.0,744000.0,164559.0
437,2017-10-11,751000.0,5000.0,751000.0,755000.0,746000.0,59229.0
438,2017-10-12,768000.0,17000.0,751000.0,772000.0,751000.0,114527.0
439,2017-10-13,762000.0,6000.0,768000.0,768000.0,758000.0,73043.0
440,2017-10-16,762000.0,0.0,764000.0,767000.0,759000.0,65306.0
441,2017-10-17,768000.0,6000.0,767000.0,772000.0,764000.0,92894.0
442,2017-10-18,815000.0,47000.0,768000.0,817000.0,768000.0,219631.0
443,2017-10-19,811000.0,4000.0,818000.0,826000.0,805000.0,179233.0
444,2017-10-20,801000.0,10000.0,818000.0,823000.0,792000.0,103091.0
445,2017-10-23,799000.0,2000.0,806000.0,812000.0,793000.0,64870.0
446,2017-10-24,801000.0,2000.0,797000.0,810000.0,795000.0,55457.0
447,2017-10-25,804000.0,3000.0,800000.0,811000.0,795000.0,93258.0
448,2017-10-26,840000.0,36000.0,844000.0,854000.0,830000.0,342341.0
449,2017-10-27,879000.0,39000.0,860000.0,879000.0,860000.0,236645.0
450,2017-10-30,876000.0,3000.0,887000.0,899000.0,870000.0,105718.0
451,2017-10-31,894000.0,18000.0,875000.0,896000.0,868000.0,131019.0
452,2017-11-01,860000.0,34000.0,870000.0,879000.0,853000.0,232078.0
453,2017-11-02,856000.0,4000.0,860000.0,873000.0,855000.0,70554.0
454,2017-11-03,863000.0,7000.0,852000.0,868000.0,850000.0,62974.0
455,2017-11-06,861000.0,2000.0,860000.0,874000.0,855000.0,64415.0
456,2017-11-07,860000.0,1000.0,872000.0,872000.0,850000.0,84428.0
457,2017-11-08,849000.0,11000.0,854000.0,856000.0,842000.0,102691.0
458,2017-11-09,825000.0,24000.0,843000.0,844000.0,824000.0,176602.0
459,2017-11-10,814000.0,11000.0,822000.0,830000.0,807000.0,157249.0
460,2017-11-13,819000.0,5000.0,811000.0,824000.0,807000.0,94173.0
461,2017-11-14,805000.0,14000.0,822000.0,822000.0,802000.0,118432.0
462,2017-11-15,805000.0,0.0,805000.0,808000.0,792000.0,91183.0
463,2017-11-16,802000.0,3000.0,805000.0,808000.0,798000.0,86510.0
464,2017-11-17,805000.0,3000.0,807000.0,822000.0,802000.0,145275.0
465,2017-11-20,801000.0,4000.0,808000.0,809000.0,796000.0,85893.0
466,2017-11-21,808000.0,7000.0,802000.0,810000.0,798000.0,79682.0
467,2017-11-22,801000.0,7000.0,814000.0,815000.0,798000.0,95432.0
468,2017-11-23,801000.0,0.0,805000.0,807000.0,794000.0,67619.0
469,2017-11-24,810000.0,9000.0,800000.0,812000.0,797000.0,68255.0
470,2017-11-27,795000.0,15000.0,808000.0,809000.0,788000.0,117386.0
471,2017-11-28,807000.0,12000.0,799000.0,811000.0,796000.0,95372.0
472,2017-11-29,812000.0,5000.0,805000.0,814000.0,802000.0,91818.0
473,2017-11-30,800000.0,12000.0,811000.0,811000.0,800000.0,157332.0
474,2017-12-01,831000.0,31000.0,809000.0,833000.0,801000.0,153285.0
475,2017-12-04,839000.0,8000.0,837000.0,848000.0,828000.0,136027.0
476,2017-12-05,833000.0,6000.0,840000.0,843000.0,831000.0,64004.0
477,2017-12-06,826000.0,7000.0,833000.0,834000.0,824000.0,69199.0
478,2017-12-07,837000.0,11000.0,834000.0,848000.0,829000.0,155000.0
479,2017-12-08,830000.0,7000.0,835000.0,838000.0,821000.0,58893.0
480,2017-12-11,826000.0,4000.0,830000.0,835000.0,820000.0,57600.0
481,2017-12-12,828000.0,2000.0,822000.0,845000.0,822000.0,73019.0
482,2017-12-13,841000.0,13000.0,829000.0,842000.0,824000.0,71600.0
483,2017-12-14,835000.0,6000.0,842000.0,849000.0,835000.0,143097.0
484,2017-12-15,844000.0,9000.0,841000.0,844000.0,837000.0,91136.0
485,2017-12-18,860000.0,16000.0,844000.0,865000.0,840000.0,118097.0
486,2017-12-19,855000.0,5000.0,863000.0,870000.0,850000.0,79667.0
487,2017-12-20,849000.0,6000.0,859000.0,868000.0,849000.0,68341.0
488,2017-12-21,842000.0,7000.0,849000.0,853000.0,834000.0,82697.0
489,2017-12-22,862000.0,20000.0,850000.0,864000.0,843000.0,87458.0
490,2017-12-26,874000.0,12000.0,865000.0,880000.0,859000.0,103805.0
491,2017-12-27,877000.0,3000.0,872000.0,878000.0,866000.0,57356.0
492,2017-12-28,870000.0,7000.0,880000.0,881000.0,860000.0,65370.0
493,2018-01-02,885000.0,15000.0,871000.0,885000.0,870000.0,93587.0
494,2018-01-03,871000.0,14000.0,876000.0,884000.0,864000.0,84790.0
495,2018-01-04,893000.0,22000.0,879000.0,897000.0,873000.0,130112.0
496,2018-01-05,908000.0,15000.0,893000.0,918000.0,880000.0,136811.0
497,2018-01-08,950000.0,42000.0,915000.0,953000.0,908000.0,196338.0
498,2018-01-09,944000.0,6000.0,944000.0,952000.0,933000.0,78027.0
499,2018-01-10,928000.0,16000.0,943000.0,975000.0,927000.0,120097.0
500,2018-01-11,917000.0,11000.0,928000.0,934000.0,909000.0,93854.0
501,2018-01-12,909000.0,8000.0,920000.0,930000.0,901000.0,89414.0
502,2018-01-15,921000.0,12000.0,917000.0,925000.0,911000.0,59200.0
503,2018-01-16,903000.0,18000.0,919000.0,924000.0,893000.0,95302.0
504,2018-01-17,888000.0,15000.0,903000.0,906000.0,888000.0,107026.0
505,2018-01-18,903000.0,15000.0,893000.0,906000.0,893000.0,90308.0
506,2018-01-19,881000.0,22000.0,905000.0,907000.0,880000.0,100565.0
507,2018-01-22,893000.0,12000.0,884000.0,893000.0,882000.0,75543.0
508,2018-01-23,889000.0,4000.0,899000.0,899000.0,884000.0,80475.0
509,2018-01-24,878000.0,11000.0,889000.0,889000.0,870000.0,118121.0
510,2018-01-25,913000.0,35000.0,878000.0,922000.0,867000.0,169190.0
511,2018-01-26,927000.0,14000.0,913000.0,929000.0,910000.0,111369.0
512,2018-01-29,932000.0,5000.0,923000.0,948000.0,922000.0,102916.0
513,2018-01-30,931000.0,1000.0,928000.0,950000.0,923000.0,102118.0
514,2018-01-31,910000.0,21000.0,933000.0,945000.0,910000.0,125184.0
515,2018-02-01,923000.0,13000.0,910000.0,932000.0,909000.0,80607.0
516,2018-02-02,905000.0,18000.0,930000.0,932000.0,902000.0,82151.0
517,2018-02-05,879000.0,26000.0,905000.0,905000.0,877000.0,96967.0
518,2018-02-06,851000.0,28000.0,864000.0,878000.0,838000.0,154539.0
519,2018-02-07,843000.0,8000.0,870000.0,872000.0,840000.0,95763.0
520,2018-02-08,843000.0,0.0,860000.0,860000.0,842000.0,102950.0
521,2018-02-09,808000.0,35000.0,817000.0,830000.0,806000.0,158070.0
522,2018-02-12,800000.0,8000.0,817000.0,817000.0,798000.0,190743.0
523,2018-02-13,805000.0,5000.0,813000.0,822000.0,803000.0,137025.0
524,2018-02-14,811000.0,6000.0,812000.0,819000.0,808000.0,74164.0
525,2018-02-19,820000.0,9000.0,830000.0,830000.0,815000.0,83337.0
526,2018-02-20,807000.0,13000.0,818000.0,818000.0,804000.0,67201.0
527,2018-02-21,833000.0,26000.0,810000.0,836000.0,809000.0,141568.0
528,2018-02-22,827000.0,6000.0,831000.0,837000.0,819000.0,72242.0
529,2018-02-23,829000.0,2000.0,831000.0,842000.0,820000.0,70864.0
530,2018-02-26,810000.0,19000.0,834000.0,834000.0,808000.0,127128.0
531,2018-02-27,804000.0,6000.0,810000.0,813000.0,801000.0,142978.0
532,2018-02-28,803000.0,1000.0,808000.0,818000.0,802000.0,390265.0
533,2018-03-02,786000.0,17000.0,794000.0,800000.0,772000.0,217305.0
534,2018-03-05,779000.0,7000.0,786000.0,790000.0,779000.0,79122.0
535,2018-03-06,796000.0,17000.0,786000.0,800000.0,782000.0,78012.0
536,2018-03-07,795000.0,1000.0,804000.0,805000.0,791000.0,72110.0
537,2018-03-08,799000.0,4000.0,798000.0,799000.0,791000.0,79218.0
538,2018-03-09,802000.0,3000.0,803000.0,814000.0,797000.0,85805.0
539,2018-03-12,806000.0,4000.0,808000.0,815000.0,804000.0,69011.0
540,2018-03-13,820000.0,14000.0,806000.0,826000.0,803000.0,121223.0
541,2018-03-14,809000.0,11000.0,813000.0,814000.0,801000.0,75328.0
542,2018-03-15,820000.0,11000.0,813000.0,824000.0,807000.0,68305.0
543,2018-03-16,801000.0,19000.0,816000.0,817000.0,797000.0,143598.0
544,2018-03-19,785000.0,16000.0,801000.0,802000.0,782000.0,120014.0
545,2018-03-20,795000.0,10000.0,777000.0,796000.0,774000.0,88391.0
546,2018-03-21,794000.0,1000.0,795000.0,798000.0,792000.0,84913.0
547,2018-03-22,803000.0,9000.0,799000.0,805000.0,798000.0,67346.0
548,2018-03-23,783000.0,20000.0,788000.0,792000.0,780000.0,97868.0
549,2018-03-26,789000.0,6000.0,778000.0,790000.0,777000.0,55239.0
550,2018-03-27,789000.0,0.0,800000.0,800000.0,786000.0,56632.0
551,2018-03-28,784000.0,5000.0,787000.0,793000.0,777000.0,52460.0
552,2018-03-29,786000.0,2000.0,784000.0,790000.0,778000.0,67560.0
553,2018-03-30,792000.0,6000.0,794000.0,799000.0,786000.0,57761.0
554,2018-04-02,785000.0,7000.0,783000.0,792000.0,782000.0,79620.0
555,2018-04-03,785000.0,0.0,798000.0,799000.0,780000.0,68203.0
556,2018-04-04,754000.0,31000.0,782000.0,786000.0,747000.0,165929.0
557,2018-04-05,779000.0,25000.0,764000.0,779000.0,762000.0,94462.0
558,2018-04-06,770000.0,9000.0,776000.0,782000.0,766000.0,76814.0
559,2018-04-09,774000.0,4000.0,769000.0,774000.0,764000.0,58079.0
560,2018-04-10,775000.0,1000.0,771000.0,783000.0,769000.0,79128.0
561,2018-04-11,771000.0,4000.0,772000.0,781000.0,769000.0,61650.0
562,2018-04-12,757000.0,14000.0,769000.0,771000.0,755000.0,111805.0
563,2018-04-13,764000.0,7000.0,758000.0,766000.0,753000.0,68271.0
564,2018-04-16,751000.0,13000.0,765000.0,765000.0,750000.0,78420.0
565,2018-04-17,748000.0,3000.0,754000.0,758000.0,745000.0,88425.0
566,2018-04-18,752000.0,4000.0,751000.0,758000.0,750000.0,83269.0
567,2018-04-19,738000.0,14000.0,742000.0,748000.0,734000.0,124519.0
568,2018-04-20,728000.0,10000.0,738000.0,745000.0,726000.0,95897.0
569,2018-04-23,735000.0,7000.0,727000.0,738000.0,727000.0,62432.0
570,2018-04-24,725000.0,10000.0,735000.0,735000.0,722000.0,99598.0
571,2018-04-25,743000.0,18000.0,726000.0,751000.0,724000.0,123783.0
572,2018-04-26,725000.0,18000.0,732000.0,746000.0,725000.0,214225.0
573,2018-04-27,716000.0,9000.0,725000.0,727000.0,712000.0,209837.0
574,2018-04-30,716000.0,0.0,721000.0,721000.0,712000.0,79731.0
575,2018-05-02,738000.0,22000.0,726000.0,739000.0,724000.0,101865.0
576,2018-05-03,727000.0,11000.0,739000.0,745000.0,726000.0,63328.0
577,2018-05-04,717000.0,10000.0,725000.0,735000.0,717000.0,102357.0
578,2018-05-08,731000.0,14000.0,727000.0,738000.0,721000.0,97455.0
579,2018-05-09,727000.0,4000.0,730000.0,740000.0,723000.0,95131.0
580,2018-05-10,720000.0,7000.0,730000.0,735000.0,718000.0,83361.0
581,2018-05-11,717000.0,3000.0,721000.0,729000.0,714000.0,109545.0
582,2018-05-14,717000.0,0.0,720000.0,722000.0,714000.0,57749.0
583,2018-05-15,711000.0,6000.0,714000.0,718000.0,711000.0,79945.0
584,2018-05-16,700000.0,11000.0,712000.0,715000.0,698000.0,124013.0
585,2018-05-17,697000.0,3000.0,700000.0,703000.0,697000.0,92363.0
586,2018-05-18,688000.0,9000.0,697000.0,700000.0,684000.0,113041.0
587,2018-05-21,682000.0,6000.0,686000.0,690000.0,676000.0,101118.0
588,2018-05-23,684000.0,2000.0,680000.0,688000.0,677000.0,86056.0
589,2018-05-24,680000.0,4000.0,682000.0,685000.0,678000.0,44487.0
590,2018-05-25,685000.0,5000.0,685000.0,694000.0,682000.0,75755.0
591,2018-05-28,680000.0,5000.0,685000.0,687000.0,679000.0,54086.0
592,2018-05-29,668000.0,12000.0,679000.0,680000.0,667000.0,93537.0
593,2018-05-30,652000.0,16000.0,667000.0,670000.0,648000.0,133965.0
594,2018-05-31,669000.0,17000.0,660000.0,671000.0,654000.0,210193.0
595,2018-06-01,680000.0,11000.0,674000.0,686000.0,672000.0,91461.0
596,2018-06-04,673000.0,7000.0,681000.0,687000.0,671000.0,81871.0
597,2018-06-05,674000.0,1000.0,678000.0,680000.0,664000.0,67152.0
598,2018-06-07,680000.0,6000.0,675000.0,682000.0,674000.0,78181.0
599,2018-06-08,701000.0,21000.0,680000.0,708000.0,680000.0,188291.0
600,2018-06-11,711000.0,10000.0,701000.0,712000.0,695000.0,137850.0
601,2018-06-12,717000.0,6000.0,712000.0,719000.0,704000.0,124267.0
602,2018-06-14,707000.0,10000.0,719000.0,725000.0,705000.0,158911.0
603,2018-06-15,690000.0,17000.0,705000.0,706000.0,687000.0,140302.0
604,2018-06-18,694000.0,4000.0,690000.0,695000.0,686000.0,105859.0
605,2018-06-19,688000.0,6000.0,690000.0,694000.0,688000.0,110322.0
606,2018-06-20,689000.0,1000.0,689000.0,692000.0,687000.0,106479.0
607,2018-06-21,699000.0,10000.0,685000.0,703000.0,684000.0,117882.0
608,2018-06-22,723000.0,24000.0,690000.0,724000.0,690000.0,160314.0
609,2018-06-25,748000.0,25000.0,728000.0,750000.0,727000.0,255266.0
610,2018-06-26,735000.0,13000.0,742000.0,746000.0,730000.0,107528.0
611,2018-06-27,739000.0,4000.0,747000.0,748000.0,739000.0,87276.0
612,2018-06-28,747000.0,8000.0,738000.0,751000.0,726000.0,136537.0
613,2018-06-29,763000.0,16000.0,750000.0,764000.0,748000.0,155915.0
614,2018-07-02,751000.0,12000.0,765000.0,765000.0,745000.0,107918.0
615,2018-07-03,747000.0,4000.0,759000.0,763000.0,743000.0,86305.0
616,2018-07-04,768000.0,21000.0,769000.0,779000.0,760000.0,179939.0
617,2018-07-05,765000.0,3000.0,756000.0,769000.0,756000.0,57319.0
618,2018-07-06,749000.0,16000.0,755000.0,758000.0,746000.0,81867.0
619,2018-07-09,755000.0,6000.0,749000.0,779000.0,748000.0,94376.0
620,2018-07-10,760000.0,5000.0,757000.0,768000.0,756000.0,75129.0
621,2018-07-11,769000.0,9000.0,763000.0,771000.0,757000.0,86885.0
622,2018-07-12,782000.0,13000.0,775000.0,782000.0,764000.0,95967.0
623,2018-07-13,771000.0,11000.0,780000.0,782000.0,765000.0,75970.0
624,2018-07-16,771000.0,0.0,771000.0,773000.0,767000.0,57725.0
625,2018-07-17,759000.0,12000.0,769000.0,769000.0,755000.0,52977.0
626,2018-07-18,764000.0,5000.0,762000.0,771000.0,759000.0,31762.0
627,2018-07-19,765000.0,1000.0,772000.0,780000.0,763000.0,50422.0
628,2018-07-20,770000.0,5000.0,765000.0,772000.0,755000.0,50449.0
629,2018-07-23,774000.0,4000.0,771000.0,777000.0,765000.0,81430.0
630,2018-07-24,745000.0,29000.0,775000.0,776000.0,742000.0,84503.0
631,2018-07-25,746000.0,1000.0,759000.0,759000.0,742000.0,94581.0
632,2018-07-26,751000.0,5000.0,752000.0,761000.0,716000.0,224252.0
633,2018-07-27,751000.0,0.0,735000.0,751000.0,733000.0,113819.0
634,2018-07-30,730000.0,21000.0,747000.0,748000.0,726000.0,108666.0
635,2018-07-31,716000.0,14000.0,726000.0,728000.0,712000.0,123684.0
636,2018-08-01,728000.0,12000.0,718000.0,728000.0,715000.0,102959.0
637,2018-08-02,728000.0,0.0,728000.0,738000.0,721000.0,80977.0
638,2018-08-03,731000.0,3000.0,723000.0,731000.0,721000.0,106877.0
639,2018-08-06,735000.0,4000.0,733000.0,748000.0,731000.0,60607.0
640,2018-08-07,744000.0,9000.0,742000.0,754000.0,736000.0,64837.0
641,2018-08-08,750000.0,6000.0,742000.0,756000.0,742000.0,62482.0
642,2018-08-09,779000.0,29000.0,753000.0,779000.0,745000.0,133034.0
643,2018-08-10,771000.0,8000.0,777000.0,782000.0,770000.0,69084.0
644,2018-08-13,755000.0,16000.0,767000.0,767000.0,750000.0,83668.0
645,2018-08-14,757000.0,2000.0,760000.0,767000.0,754000.0,61603.0
646,2018-08-16,750000.0,7000.0,750000.0,763000.0,745000.0,114099.0
647,2018-08-17,755000.0,5000.0,754000.0,768000.0,748000.0,38780.0
648,2018-08-20,755000.0,0.0,764000.0,766000.0,753000.0,38936.0
649,2018-08-21,747000.0,8000.0,754000.0,761000.0,747000.0,48321.0
650,2018-08-22,747000.0,0.0,747000.0,748000.0,741000.0,47935.0
651,2018-08-23,772000.0,25000.0,755000.0,773000.0,752000.0,99084.0
652,2018-08-24,758000.0,14000.0,771000.0,779000.0,755000.0,54260.0
653,2018-08-27,769000.0,11000.0,763000.0,775000.0,760000.0,44748.0
654,2018-08-28,756000.0,13000.0,772000.0,772000.0,753000.0,46667.0
655,2018-08-29,748000.0,8000.0,756000.0,760000.0,748000.0,54950.0
656,2018-08-30,746000.0,2000.0,748000.0,757000.0,745000.0,47795.0
657,2018-08-31,752000.0,6000.0,747000.0,756000.0,746000.0,57953.0
658,2018-09-03,754000.0,2000.0,753000.0,755000.0,747000.0,31207.0
659,2018-09-04,755000.0,1000.0,757000.0,757000.0,749000.0,37456.0
660,2018-09-05,736000.0,19000.0,753000.0,753000.0,727000.0,118285.0
661,2018-09-06,730000.0,6000.0,736000.0,740000.0,727000.0,70491.0
662,2018-09-07,732000.0,2000.0,732000.0,735000.0,722000.0,64573.0
663,2018-09-10,725000.0,7000.0,720000.0,732000.0,720000.0,71966.0
664,2018-09-11,726000.0,1000.0,723000.0,731000.0,722000.0,58594.0
665,2018-09-12,730000.0,4000.0,730000.0,734000.0,726000.0,58216.0
666,2018-09-13,723000.0,7000.0,735000.0,735000.0,723000.0,102811.0
667,2018-09-14,730000.0,7000.0,726000.0,733000.0,724000.0,73168.0
668,2018-09-17,728000.0,2000.0,725000.0,731000.0,723000.0,53951.0
669,2018-09-18,725000.0,3000.0,720000.0,729000.0,720000.0,55452.0
670,2018-09-19,731000.0,6000.0,726000.0,734000.0,725000.0,55286.0
671,2018-09-20,731000.0,0.0,722000.0,734000.0,722000.0,57439.0
672,2018-09-21,725000.0,6000.0,741000.0,743000.0,723000.0,75131.0
673,2018-09-27,713000.0,12000.0,715000.0,730000.0,712000.0,78015.0
674,2018-09-28,716000.0,3000.0,717000.0,719000.0,713000.0,97465.0
675,2018-10-01,713000.0,3000.0,718000.0,722000.0,711000.0,42217.0
676,2018-10-02,689000.0,24000.0,715000.0,715000.0,686000.0,148984.0
677,2018-10-04,695000.0,6000.0,700000.0,702000.0,685000.0,70697.0
678,2018-10-05,704000.0,9000.0,682000.0,716000.0,682000.0,85596.0
679,2018-10-08,704000.0,0.0,0.0,0.0,0.0,0.0
680,2018-10-10,704000.0,0.0,0.0,0.0,0.0,0.0
681,2018-10-11,704000.0,0.0,0.0,0.0,0.0,0.0
682,2018-10-12,142000.0,1000.0,138000.0,142000.0,132500.0,654013.0
683,2018-10-15,136000.0,6000.0,138500.0,139000.0,135000.0,642772.0
684,2018-10-16,133500.0,2500.0,137500.0,138500.0,130000.0,575704.0
685,2018-10-17,130000.0,3500.0,132500.0,134500.0,129500.0,5304519.0
686,2018-10-18,125000.0,5000.0,128000.0,128000.0,123500.0,880738.0
687,2018-10-19,127500.0,2500.0,124500.0,127500.0,124000.0,1114452.0
688,2018-10-22,129000.0,1500.0,127500.0,130000.0,125500.0,324730.0
689,2018-10-23,125500.0,3500.0,129000.0,130000.0,123500.0,822259.0
690,2018-10-24,127000.0,1500.0,127500.0,129000.0,124500.0,679196.0
691,2018-10-25,119000.0,8000.0,120500.0,121000.0,114000.0,1529110.0
692,2018-10-26,113000.0,6000.0,119000.0,119000.0,110000.0,1544405.0
693,2018-10-29,109500.0,3500.0,112500.0,113500.0,109000.0,649910.0
694,2018-10-30,110500.0,1000.0,108000.0,112000.0,104000.0,939865.0
695,2018-10-31,114500.0,4000.0,110500.0,115000.0,108500.0,1016429.0
696,2018-11-01,111500.0,3000.0,113500.0,116500.0,110500.0,805655.0
697,2018-11-02,116500.0,5000.0,111500.0,118500.0,111500.0,1320415.0
698,2018-11-05,113500.0,3000.0,115000.0,115500.0,111500.0,442640.0
699,2018-11-06,117000.0,3500.0,114000.0,117500.0,113500.0,453810.0
700,2018-11-07,115500.0,1500.0,117500.0,119000.0,113500.0,385827.0
701,2018-11-08,116500.0,1000.0,118000.0,120000.0,115500.0,404191.0
702,2018-11-09,115000.0,1500.0,115000.0,118000.0,115000.0,295733.0
703,2018-11-12,115000.0,0.0,114500.0,116500.0,114500.0,260849.0
704,2018-11-13,116000.0,1000.0,115500.0,117500.0,114000.0,435937.0
705,2018-11-14,115500.0,500.0,115500.0,116500.0,114000.0,335405.0
706,2018-11-15,112500.0,3000.0,116000.0,116500.0,111500.0,576671.0
707,2018-11-16,112500.0,0.0,113500.0,114500.0,111500.0,872059.0
708,2018-11-19,111500.0,1000.0,113000.0,114000.0,110500.0,697289.0
709,2018-11-20,108000.0,3500.0,110000.0,112000.0,107000.0,693868.0
710,2018-11-21,106500.0,1500.0,105500.0,107000.0,104500.0,525328.0
711,2018-11-22,109500.0,3000.0,107000.0,111500.0,107000.0,504744.0
712,2018-11-23,114000.0,4500.0,110000.0,115500.0,109500.0,691736.0
713,2018-11-26,124000.0,10000.0,115000.0,124500.0,114500.0,805023.0
714,2018-11-27,125000.0,1000.0,124000.0,129500.0,122500.0,637199.0
715,2018-11-28,129000.0,4000.0,128500.0,130500.0,126500.0,645902.0
